1512.82    57.332
1514.8    60.074
1516.78    62.280
1518.76    63.998
1520.75    65.273
1522.73    66.180
1524.71    66.832
1526.69    67.291
1528.68    67.619
1530.66    67.862
1532.64    68.056
1534.63    68.236
1536.61    68.404
1538.59    68.584
1540.57    68.777
1542.56    68.954
1544.54    69.125
1546.52    69.308
1548.5    69.499
1550.49    69.675
1552.47    69.844
1554.45    70.015
1556.44    70.169
1558.42    70.313
1560.4    70.454
1562.38    70.583
1564.37    70.709
1566.35    70.850
1568.33    70.993
1570.31    71.132
1572.3    71.278
1574.28    71.440
1576.26    71.613
1578.25    71.802
1580.23    71.994
1582.21    72.202
1584.19    72.426
1586.18    72.655
1588.16    72.885
1590.14    73.106
1592.12    73.354
1594.11    73.616
1596.09    73.845
1598.07    74.071
1600.06    74.304
1602.04    74.547
1604.02    74.767
1606    74.966
1607.99    75.145
1609.97    75.281
1611.95    75.404
1613.93    75.493
1615.92    75.562
1617.9    75.627
1619.88    75.668
1621.86    75.679
1623.85    75.670
1625.83    75.673
1627.81    75.659
1629.8    75.618
1631.78    75.572
1633.76    75.502
1635.74    75.427
1637.73    75.389
1639.71    75.359
1641.69    75.322
1643.67    75.278
1645.66    75.278
1647.64    75.298
1649.62    75.290
1651.61    75.314
1653.59    75.349
1655.57    75.409
1657.55    75.484
1659.54    75.569
1661.52    75.659
1663.5    75.764
1665.48    75.888
1667.47    76.031
1669.45    76.190
1671.43    76.337
1673.42    76.485
1675.4    76.636
1677.38    76.811
1679.36    76.962
1681.35    77.109
1683.33    77.274
1685.31    77.400
1687.29    77.510
1689.28    77.634
1691.26    77.751
1693.24    77.840
1695.23    77.907
1697.21    77.957
1699.19    77.991
1701.17    77.995
1703.16    77.986
1705.14    77.994
1707.12    77.962
1709.1    77.896
1711.09    77.850
1713.07    77.786
1715.05    77.698
1717.04    77.600
1719.02    77.490
1721    77.361
1722.98    77.248
1724.97    77.142
1726.95    77.010
1728.93    76.881
1730.91    76.752
1732.9    76.601
1734.88    76.468
1736.86    76.320
1738.85    76.160
1740.83    75.999
1742.81    75.851
1744.79    75.699
1746.78    75.523
1748.76    75.356
1750.74    75.157
1752.72    74.954
1754.71    74.721
1756.69    74.435
1758.67    74.211
1760.66    73.944
1762.64    73.500
1764.62    72.946
1766.6    72.258
1768.59    71.410
1770.57    70.363
1772.55    69.101
1774.53    67.613
1776.52    65.816
1778.5    63.721
1780.48    61.311
1782.47    58.549
1784.45    55.484
1786.43    52.141
1788.41    48.596
1790.4    44.879
1792.38    41.043
1794.36    37.268
1796.34    33.546
1798.33    29.979
1800.31    26.590
1802.29    23.468
1804.28    20.638
1806.26    17.984
1808.24    15.689
1810.22    13.637
1812.21    11.818
1814.19    10.268
1816.17    8.879
1818.15    7.710
1820.14    6.711
1822.12    5.841
1824.1    5.099
1826.09    4.436
1828.07    3.877
1830.05    3.426
1832.03    2.988
1834.02    2.612
1836    2.322
1837.98    2.051
1839.96    1.826
1841.95    1.622
1843.93    1.434
1845.91    1.270
1847.9    1.126
1849.88    1.009
1851.86    0.893
1853.84    0.818
1855.83    0.745
1857.81    0.668
1859.79    0.607
1861.77    0.554
1863.76    0.513
1865.74    0.468
1867.72    0.443
1869.7    0.426
1871.69    0.401
1873.67    0.352
1875.65    0.314
1877.64    0.322
1879.62    0.316
1881.6    0.293
1883.58    0.278
1885.57    0.270
1887.55    0.243
1889.53    0.229
1891.51    0.238
1893.5    0.224
1895.48    0.186
1897.46    0.165
1899.45    0.183
1901.43    0.200
1903.41    0.175
1905.39    0.162
1907.38    0.163
1909.36    0.153
1911.34    0.154
1913.32    0.142
1915.31    0.148
1917.29    0.148
1919.27    0.139
1921.26    0.128
1923.24    0.128
1925.22    0.148
1927.2    0.146
1929.19    0.146
1931.17    0.146
1933.15    0.145
1935.13    0.145
1937.12    0.136
1939.1    0.136
1941.08    0.134
1943.07    0.145
1945.05    0.146
1947.03    0.134
1949.01    0.134
1951    0.134
1952.98    0.124
1954.96    0.113
1956.94    0.134
1958.93    0.145
1960.91    0.134
1962.89    0.134
1964.88    0.134
1966.86    0.145
1968.84    0.146
1970.82    0.136
1972.81    0.124
1974.79    0.124
1976.77    0.136
1978.75    0.136
1980.74    0.124
1982.72    0.113
1984.7    0.113
1986.69    0.114
1988.67    0.114
1990.65    0.114
1992.63    0.125
1994.62    0.125
1996.6    0.125
1998.58    0.148
2000.56    0.125
2002.55    0.104
2004.53    0.116
2006.51    0.139
2008.5    0.139
2010.48    0.128
2012.46    0.128
2014.44    0.117
2016.43    0.128
2018.41    0.140
2020.39    0.142
2022.37    0.108
2024.36    0.084
